Ticket_NO,Passenger_ID,Train_No,Ticket_Price
7157,1622,14,157
7158,8897,15,127
7159,3413,18,177
7160,9056,8,97
7161,7404,17,294
7162,2183,10,154
7163,2994,18,265
7164,525,9,140
7165,6781,10,256
7166,5984,18,270
7167,6022,4,96
7168,436,7,137
7169,7126,20,130
7170,4958,11,110
7171,5723,4,117
7172,3320,1,239
7173,8465,2,121
7174,4829,11,55
7175,5011,11,66
7176,8487,20,184
7177,7515,10,223
7178,4741,2,263
7179,140,18,121
7180,3982,6,82
7181,4569,15,61
7182,3653,10,59
7183,4517,13,133
7184,1720,3,83
7185,8262,5,85
7186,4736,13,174
7187,6120,7,181
7188,5447,14,56
7189,3435,18,132
7190,9279,3,241
7191,8844,15,55
7192,8394,4,176
7193,2274,17,269
7194,1232,16,137
7195,3885,10,256
7196,9160,7,182
7197,4276,13,162
7198,1138,2,245
7199,229,1,280
7200,3775,10,97
7201,5984,5,290
7202,1078,10,265
7203,1727,2,238
7204,6242,13,148
7205,7706,2,57
7206,4324,20,86
7207,8208,17,141
7208,8333,20,288
7209,4164,6,263
7210,4927,20,243
7211,5512,19,292
7212,5441,19,282
7213,2633,20,196
7214,4646,11,245
7215,106,5,163
7216,5213,15,278
7217,458,13,283
7218,9011,19,156
7219,5411,7,54
7220,534,13,294
7221,5828,10,127
7222,4257,3,196
7223,6437,4,67
7224,1110,5,69
7225,5182,6,255
7226,7844,4,207
7227,8319,10,103
7228,5149,9,276
7229,5714,18,268
7230,7752,18,268
7231,8659,16,207
7232,9274,2,270
7233,2745,19,252
7234,6517,14,203
7235,6285,16,145
7236,1265,4,232
7237,693,11,243
7238,6009,17,124
7239,2646,8,160
7240,5155,15,224
7241,8687,12,153
7242,2004,6,147
7243,2128,10,138
7244,8456,20,178
7245,2346,14,255
7246,4790,18,188
7247,9684,20,178
7248,7426,9,54
7249,2401,15,57
7250,4874,6,190
7251,5483,1,298
7252,5595,6,263
7253,3738,18,204
7254,7894,3,57
7255,850,11,115
7256,9319,7,277
7257,4204,5,239
7258,4867,11,199
7259,9195,12,296
7260,6758,16,152
7261,4347,3,288
7262,7950,14,79
7263,5798,11,264
7264,7529,1,261
7265,3456,2,275
7266,2737,17,212
7267,7284,1,228
7268,4784,6,132
7269,2824,15,126
7270,1430,19,139
7271,3520,15,248
7272,9284,4,254
7273,4809,10,242
7274,3510,16,62
7275,4384,18,228
7276,4317,12,209
7277,7134,12,50
7278,385,10,92
7279,4078,1,259
7280,2913,5,271
7281,4768,2,215
7282,9698,14,195
7283,2760,5,99
7284,33,17,272
7285,4476,6,201
7286,2782,3,199
7287,3039,1,218
7288,9737,13,294
7289,9229,1,69
7290,3124,12,51
7291,200,19,284
7292,102,18,134
7293,2761,13,242
7294,3297,13,268
7295,515,17,98
7296,1857,3,107
7297,6049,6,226
7298,9925,14,257
7299,993,14,67
7300,2912,2,174
7301,6202,5,77
7302,5170,15,265
7303,1483,3,135
7304,8241,7,102
7305,2685,5,114
7306,6222,7,149
7307,8361,14,233
7308,2918,9,292
7309,4958,13,246
7310,8234,7,262
7311,4672,11,272
7312,5210,17,288
7313,3406,18,221
7314,8791,13,143
7315,5403,2,121
7316,756,18,248
7317,9671,13,113
7318,176,2,176
7319,8958,14,78
7320,3960,19,202
7321,1085,15,295
7322,5689,14,85
7323,1358,14,235
7324,68,18,67
7325,4126,5,105
7326,1809,8,119
7327,3327,11,266
7328,1899,13,83
7329,9639,8,153
7330,4716,8,86
7331,95,14,86
7332,4820,18,94
7333,1460,20,94
7334,7264,6,99
7335,8472,11,211
7336,3508,10,298
7337,6864,6,291
7338,9497,10,264
7339,5293,14,187
7340,2248,9,278
7341,9011,11,72
7342,2247,5,193
7343,4470,20,154
7344,1738,14,156
7345,2836,3,72
7346,2032,9,296
7347,3575,3,171
7348,2960,5,93
7349,6363,1,154
7350,6476,10,191
7351,3760,9,128
7352,1452,13,245
7353,6899,3,124
7354,333,2,181
7355,6172,2,89
7356,4813,17,232
7357,9670,1,165
7358,8076,9,113
7359,9786,20,125
7360,4690,5,177
7361,6437,7,67
7362,889,7,206
7363,5787,5,212
7364,5472,3,288
7365,3006,16,197
7366,275,4,86
7367,1394,5,182
7368,9349,14,260
7369,2123,19,72
7370,1570,20,168
7371,1279,17,100
7372,1529,5,291
7373,5207,12,78
7374,8858,9,238
7375,7982,6,71
7376,2433,20,67
7377,4585,13,54
7378,4767,14,209
7379,8389,19,296
7380,2716,14,295
7381,78,20,142
7382,405,7,258
7383,4791,15,233
7384,1615,11,279
7385,358,11,269
7386,3399,3,99
7387,6733,3,264
7388,9020,18,249
7389,3072,13,130
7390,3902,9,50
7391,2130,19,216
7392,2378,1,159
7393,4214,19,144
7394,6181,9,112
7395,3289,13,62
7396,14,11,286
7397,9337,11,71
7398,1985,2,53
7399,39,9,65
7400,4970,11,208
7401,4646,3,131
7402,8007,8,272
7403,2738,15,102
7404,3449,19,246
7405,5918,15,190
7406,7783,14,219
7407,7772,1,146
7408,5024,20,248
7409,1165,19,200
7410,3495,19,184
7411,60,4,147
7412,7068,18,68
7413,1976,6,149
7414,8415,15,179
7415,5173,16,168
7416,6342,20,266
7417,1586,6,154
7418,8369,19,142
7419,8321,19,225
7420,290,2,170
7421,9357,3,100
7422,4409,9,190
7423,9165,7,86
7424,3543,8,56
7425,5492,15,121
7426,8972,16,159
7427,6113,15,238
7428,7684,19,244
7429,58,12,202
7430,5660,14,85
7431,2419,4,247
7432,8335,20,256
7433,5717,10,112
7434,2095,10,231
7435,5124,17,244
7436,9184,19,153
7437,8560,15,220
7438,3091,5,288
7439,9544,15,70
7440,111,13,140
7441,4484,1,190
7442,5344,5,117
7443,2787,11,280
7444,7075,13,144
7445,5888,8,263
7446,2631,11,185
7447,6196,3,220
7448,9107,5,227
7449,4695,3,238
7450,3934,2,280
7451,5556,9,267
7452,9674,15,263
7453,9300,9,133
7454,1153,10,59
7455,8622,11,251
7456,7856,12,152
7457,8846,16,132
7458,4328,10,73
7459,6087,3,143
7460,9704,10,173
7461,8396,9,75
7462,1828,2,91
7463,9749,1,247
7464,853,13,148
7465,8959,5,182
7466,4567,10,294
7467,6462,5,298
7468,3692,19,156
7469,9687,10,86
7470,8685,15,164
7471,2838,1,51
7472,8396,13,175
7473,9094,15,231
7474,3164,19,150
7475,5970,6,278
7476,4483,15,127
7477,2669,16,192
7478,2391,2,233
7479,8747,13,61
7480,5866,15,105
7481,4951,9,128
7482,7128,19,204
7483,6473,8,159
7484,7436,5,91
7485,5026,18,121
7486,5775,11,287
7487,9357,6,183
7488,452,1,78
7489,6660,15,225
7490,5274,12,147
7491,3365,12,127
7492,8574,14,171
7493,4434,5,149
7494,5713,15,74
7495,6869,17,217
7496,7023,8,176
7497,1605,14,266
7498,9497,10,116
7499,6673,12,182
7500,5065,2,182
7501,5513,3,54
7502,901,14,128
7503,8236,14,168
7504,2148,4,73
7505,9785,20,283
7506,58,7,233
7507,7397,7,218
7508,1659,5,178
7509,5205,5,209
7510,3180,4,109
7511,5883,8,120
7512,7655,3,259
7513,2521,6,251
7514,9406,2,156
7515,5037,7,207
7516,6353,2,202
7517,9480,17,101
7518,9428,1,139
7519,9820,7,222
7520,9579,15,234
7521,2092,11,113
7522,230,6,191
7523,3646,4,299
7524,5349,15,159
7525,619,15,104
7526,4882,2,161
7527,1460,6,66
7528,2144,18,184
7529,2162,1,214
7530,96,16,287
7531,4138,3,285
7532,9537,18,278
7533,1582,15,291
7534,9866,6,126
7535,8253,16,160
7536,5149,12,101
7537,7718,16,290
7538,3168,15,149
7539,6344,2,130
7540,8049,8,120
7541,7969,2,267
7542,109,3,59
7543,1262,11,170
7544,3234,7,83
7545,8663,20,188
7546,2976,5,212
7547,4158,11,68
7548,3925,4,171
7549,1396,12,172
7550,4111,12,80
7551,9742,8,236
7552,4023,10,107
7553,4226,20,98
7554,6644,17,293
7555,9758,12,144
7556,1639,5,197
7557,6561,14,109
7558,1374,14,78
7559,8780,14,250
7560,8583,19,279
7561,6841,8,142
7562,161,12,292
7563,2084,11,232
7564,9661,8,82
7565,8680,9,251
7566,7771,6,224
7567,5946,18,189
7568,8598,20,121
7569,4172,11,87
7570,8827,10,102
7571,1295,7,201
7572,6567,6,79
7573,6881,9,217
7574,2412,19,83
7575,1091,4,82
7576,2156,7,87
7577,9464,11,168
7578,8229,5,196
7579,6023,19,58
7580,2936,10,290
7581,4150,7,55
7582,8833,12,143
7583,3140,18,90
7584,6950,3,183
7585,6186,3,196
7586,5525,5,236
7587,3415,20,195
7588,2842,20,254
7589,3682,5,131
7590,1238,4,175
7591,2887,19,287
7592,113,5,116
7593,9,19,299
7594,332,11,273
7595,8880,19,161
7596,5575,10,117
7597,1128,4,101
7598,1067,13,200
7599,3709,12,231
7600,1427,5,270
7601,6600,10,146
7602,9293,7,267
7603,1756,4,212
7604,3568,7,221
7605,227,1,129
7606,8978,13,82
7607,4055,1,295
7608,7455,8,211
7609,8787,10,211
7610,6864,11,142
7611,9510,12,202
7612,3864,19,95
7613,1681,8,180
7614,182,6,228
7615,8650,8,257
7616,1287,19,278
7617,1344,11,84
7618,9787,18,145
7619,2210,9,102
7620,3979,17,172
7621,198,16,142
7622,4388,15,62
7623,3093,16,114
7624,7438,12,127
7625,8292,14,219
7626,1769,9,148
7627,6094,3,53
7628,42,20,133
7629,4256,4,61
7630,3070,4,121
7631,4795,13,124
7632,9367,14,232
7633,9982,18,252
7634,2162,17,289
7635,7997,14,282
7636,5149,3,186
7637,2472,14,130
7638,3126,17,64
7639,9426,19,171
7640,9780,14,57
7641,8368,18,205
7642,9873,7,108
7643,4863,7,62
7644,2052,11,185
7645,9487,11,83
7646,2064,5,114
7647,7779,20,227
7648,6242,2,153
7649,7321,3,298
7650,8990,2,269
7651,1400,17,207
7652,7104,12,108
7653,5794,18,187
7654,5395,9,171
7655,5906,12,251
7656,6315,3,250
7657,2833,18,101
7658,6604,13,77
7659,413,20,54
7660,5082,7,259
7661,69,17,129
7662,6411,10,261
7663,2124,13,185
7664,7239,18,180
7665,6602,13,167
7666,8118,16,121
7667,3589,11,235
7668,8304,6,248
7669,4845,6,120
7670,885,3,107
7671,8857,4,268
7672,485,5,55
7673,3900,12,101
7674,5298,4,230
7675,4122,1,153
7676,9980,5,282
7677,30,3,163
7678,6224,20,64
7679,7379,16,54
7680,2874,18,218
7681,6636,3,72
7682,4850,15,129
7683,9348,3,226
7684,2693,8,176
7685,738,2,269
7686,8455,5,134
7687,5561,17,224
7688,3730,11,175
7689,1525,10,256
7690,3554,6,237
7691,1810,2,124
7692,5338,7,187
7693,9039,10,149
7694,7807,8,144
7695,73,6,155
7696,3584,12,142
7697,8680,17,216
7698,6833,14,126
7699,8720,15,216
7700,6987,10,217
7701,6401,10,223
7702,2927,4,190
7703,5116,8,133
7704,9304,16,123
7705,6245,14,104
7706,6349,12,173
7707,763,4,86
7708,9353,4,287
7709,9981,14,234
7710,6031,20,104
7711,3199,16,284
7712,3942,11,159
7713,2374,2,81
7714,2383,14,80
7715,4774,20,249
7716,7347,15,288
7717,3112,3,269
7718,2763,16,221
7719,1943,4,197
7720,8512,4,128
7721,7275,2,61
7722,4150,8,275
7723,7985,3,242
7724,453,13,70
7725,4716,10,171
7726,8170,17,158
7727,7080,11,160
7728,7999,11,189
7729,2923,1,216
7730,9720,19,184
7731,485,8,177
7732,5012,6,92
7733,1048,8,171
7734,5291,11,158
7735,9947,7,75
7736,2329,11,64
7737,227,7,66
7738,2504,3,57
7739,1246,20,185
7740,3923,9,56
7741,5350,3,100
7742,6884,20,75
7743,6045,3,229
7744,3680,6,68
7745,9917,10,251
7746,1534,9,266
7747,8109,19,163
7748,6776,17,293
7749,4573,1,169
7750,5613,6,200
7751,8605,4,74
7752,9066,2,165
7753,3473,12,268
7754,2125,10,184
7755,784,8,125
7756,667,11,257
7757,997,12,141
7758,6610,9,218
7759,4340,17,152
7760,619,13,57
7761,1551,20,148
7762,6109,3,195
7763,2649,3,52
7764,1986,17,205
7765,5308,4,298
7766,3942,8,104
7767,1189,20,140
7768,9191,18,192
7769,3850,12,196
7770,1684,4,129
7771,4449,4,75
7772,1876,1,288
7773,4347,14,190
7774,2359,3,247
7775,7487,1,296
7776,6976,14,145
7777,3124,13,290
7778,5518,14,197
7779,905,17,137
7780,1316,16,224
7781,4373,18,278
7782,7887,16,60
7783,3250,10,264
7784,4047,14,259
7785,7205,17,132
7786,2698,1,60
7787,9728,1,65
7788,6652,18,167
7789,2975,12,168
7790,6924,12,228
7791,4644,20,104
7792,6205,20,247
7793,936,16,244
7794,2430,3,150
7795,528,5,251
7796,4495,12,146
7797,7169,5,106
7798,2528,7,288
7799,4376,13,162
7800,6356,19,289
7801,9551,17,242
7802,7855,20,55
7803,7871,19,128
7804,7820,11,295
7805,2148,2,218
7806,5227,15,264
7807,4007,1,148
7808,6490,13,214
7809,6147,1,99
7810,8111,6,120
7811,5029,20,54
7812,5593,7,74
7813,705,2,62
7814,3437,1,121
7815,2185,18,131
7816,5756,3,173
7817,6731,1,92
7818,2591,9,139
7819,6331,1,195
7820,6443,15,64
7821,8449,15,276
7822,241,3,246
7823,3400,16,154
7824,6580,10,87
7825,3525,10,269
7826,1604,17,210
7827,3623,4,56
7828,8508,8,146
7829,9593,17,50
7830,7067,9,170
7831,5867,1,54
7832,9516,19,237
7833,6851,15,181
7834,2250,11,123
7835,7508,3,96
7836,8653,1,183
7837,9361,18,173
7838,3244,20,264
7839,9496,8,213
7840,2629,13,256
7841,4542,1,235
7842,365,12,57
7843,1664,5,141
7844,6649,5,299
7845,1563,12,186
7846,4004,15,240
7847,7104,10,224
7848,2047,20,98
7849,1536,1,110
7850,2554,12,283
7851,4939,3,63
7852,6718,1,268
7853,1619,3,134
7854,7162,4,127
7855,2347,7,110
7856,5756,18,286
7857,5941,17,290
7858,5080,5,67
7859,892,12,70
7860,5044,19,74
7861,2908,17,257
7862,1268,11,255
7863,5869,7,230
7864,6012,3,73
7865,4031,16,169
7866,5162,9,283
7867,6995,1,272
7868,9593,17,129
7869,7773,12,176
7870,8410,8,107
7871,6446,10,242
7872,1205,6,98
7873,4820,17,117
7874,9998,16,57
7875,9365,2,107
7876,2622,14,228
7877,9410,10,160
7878,7904,8,229
7879,418,10,211
7880,9872,13,109
7881,5215,14,259
7882,8230,17,295
7883,5219,8,261
7884,4809,2,299
7885,8184,6,281
7886,7959,3,294
7887,7087,1,55
7888,5085,2,224
7889,9919,10,134
7890,1595,3,167
7891,9198,14,234
7892,6026,1,208
7893,1057,15,292
7894,647,13,54
7895,1675,2,66
7896,8368,12,106
7897,1780,20,223
7898,7363,11,195
7899,4375,13,248
7900,1712,16,249
7901,9390,14,82
7902,3079,19,70
7903,3256,2,238
7904,1217,15,252
7905,3328,1,123
7906,2266,12,119
7907,4191,8,197
7908,2367,4,152
7909,2965,20,55
7910,7373,10,203
7911,6722,17,172
7912,1283,3,72
7913,3426,14,165
7914,5135,8,136
7915,797,5,272
7916,1034,9,236
7917,8904,14,288
7918,1802,2,81
7919,5518,20,165
7920,4564,6,121
7921,8608,18,138
7922,3544,4,56
7923,7386,12,290
7924,918,19,243
7925,3633,16,50
7926,3542,1,90
7927,8423,9,195
7928,8675,20,122
7929,946,2,219
7930,2552,15,118
7931,2445,9,68
7932,5094,7,187
7933,2686,17,106
7934,5351,13,95
7935,4379,12,115
7936,79,6,108
7937,5393,14,61
7938,1003,17,128
7939,2973,13,276
7940,6899,17,64
7941,9230,4,59
7942,1986,10,142
7943,7631,9,114
7944,296,18,148
7945,3182,2,148
7946,7576,9,277
7947,7604,11,150
7948,1652,20,141
7949,2406,16,187
7950,2959,20,93
7951,3459,6,215
7952,1860,7,160
7953,8611,11,184
7954,4992,12,131
7955,5274,2,225
7956,7636,7,183
7957,7991,10,296
7958,4896,17,196
7959,9684,10,281
7960,7685,11,285
7961,1149,15,262
7962,631,9,214
7963,5015,12,267
7964,4967,6,175
7965,971,1,97
7966,3984,13,195
7967,1075,13,182
7968,4417,11,121
7969,8185,18,130
7970,6988,12,252
7971,7708,12,284
7972,9964,18,259
7973,7638,14,110
7974,2301,17,131
7975,9373,7,178
7976,7924,12,56
7977,8024,2,199
7978,5434,19,261
7979,1371,14,133
7980,2731,8,248
7981,9499,10,162
7982,1191,14,52
7983,6031,4,124
7984,1749,1,257
7985,3502,5,108
7986,434,20,143
7987,7574,9,163
7988,7222,15,150
7989,626,16,78
7990,2110,16,187
7991,2396,11,157
7992,6472,18,230
7993,3790,4,153
7994,8802,19,127
7995,8412,15,274
7996,1046,19,100
7997,270,8,100
7998,8856,3,68
7999,8360,7,199
8000,8457,12,262
8001,8742,16,171
8002,9760,2,285
8003,4707,2,195
8004,8055,2,298
8005,6410,2,115
8006,4131,19,113
8007,3023,2,270
8008,1581,3,74
8009,4245,2,105
8010,9340,13,84
8011,2161,16,188
8012,171,20,112
8013,1105,15,254
8014,5284,5,112
8015,3163,16,279
8016,9161,13,135
8017,2711,20,200
8018,6790,19,146
8019,1769,9,132
8020,3165,17,147
8021,2190,10,215
8022,6717,10,114
8023,2265,18,135
8024,2724,11,104
8025,7823,18,117
8026,7906,17,222
8027,4411,16,195
8028,9166,10,174
8029,8951,13,161
8030,8191,3,93
8031,572,1,133
8032,6009,20,217
8033,7774,15,273
8034,3428,12,163
8035,502,13,234
8036,7712,13,90
8037,7145,20,178
8038,4560,3,281
8039,4907,17,142
8040,4923,2,110
8041,6801,9,97
8042,5175,6,198
8043,3215,11,90
8044,7882,12,72
8045,134,8,299
8046,6557,20,61
8047,3909,9,251
8048,6697,16,251
8049,3715,1,147
8050,8222,8,149
8051,9057,13,202
8052,8430,15,263
8053,4891,7,140
8054,2611,6,92
8055,4143,6,269
8056,7357,12,106
8057,9030,1,298
8058,4676,18,192
8059,1720,9,191
8060,2028,10,158
8061,4369,14,205
8062,2572,9,269
8063,3012,9,277
8064,6936,20,253
8065,5714,8,284
8066,2227,17,100
8067,6015,1,72
8068,7218,19,73
8069,769,14,114
8070,4537,3,164
8071,1469,19,127
8072,4813,10,293
8073,772,8,209
8074,6792,17,112
8075,749,1,114
8076,1392,1,153
8077,5777,12,190
8078,2514,9,143
8079,7114,16,245
8080,9326,1,176
8081,654,13,230
8082,2521,15,85
8083,8058,11,127
8084,9301,3,123
8085,2186,20,127
8086,6234,20,84
8087,9028,8,86
8088,9166,16,92
8089,3024,8,182
8090,9843,6,182
8091,7505,12,277
8092,2372,3,282
8093,655,16,118
8094,3802,15,137
8095,6608,7,118
8096,9493,9,216
8097,2805,13,258
8098,2725,20,128
8099,7377,1,143
8100,778,6,295
8101,6377,19,270
8102,7584,8,175
8103,53,2,129
8104,9189,14,119
8105,7188,20,59
8106,6543,13,220
8107,2459,9,225
8108,4708,16,245
8109,6709,12,115
8110,9925,14,241
8111,7872,18,72
8112,3189,18,193
8113,6734,17,219
8114,5345,10,143
8115,6109,12,222
8116,6519,16,200
8117,4260,8,265
8118,9417,4,217
8119,6452,18,198
8120,5730,14,198
8121,4376,19,242
8122,4232,13,81
8123,631,7,101
8124,7096,17,273
8125,8773,18,93
8126,3610,12,223
8127,4282,9,187
8128,8341,19,267
8129,3528,18,136
8130,8236,2,138
8131,4051,9,270
8132,1406,9,54
8133,308,16,166
8134,3655,5,199
8135,8129,3,228
8136,6972,20,186
8137,995,19,85
8138,7169,9,241
8139,6613,6,70
8140,9204,13,91
8141,4508,14,151
8142,434,17,220
8143,3236,4,218
8144,4074,8,53
8145,3348,6,229
8146,6670,9,194
8147,9409,11,186
8148,7295,8,125
8149,2361,11,76
8150,5924,12,174
8151,6514,3,297
8152,7251,17,226
8153,9875,6,83
8154,5545,16,197
8155,9419,15,186
8156,9172,3,259
8157,4731,7,154
8158,3238,8,129
8159,9016,18,163
8160,6136,11,127
8161,7429,5,166
8162,370,11,236
8163,6699,14,219
8164,1703,20,152
8165,141,14,91
8166,3183,5,218
8167,663,10,261
8168,9003,14,98
8169,9650,8,214
8170,4092,10,286
8171,3390,4,219
8172,7274,7,124
8173,4354,5,259
8174,2892,11,298
8175,3023,7,165
8176,8395,1,257
8177,3199,13,64
8178,7316,12,94
8179,8522,1,69
8180,4451,14,166
8181,8937,12,152
8182,2816,15,218
8183,4124,20,88
8184,7815,2,113
8185,8977,8,165
8186,8851,19,174
8187,1060,9,234
8188,9574,17,267
8189,8461,20,207
8190,8423,2,295
8191,9262,3,93
8192,1491,12,88
8193,1222,18,200
8194,34,7,70
8195,7222,15,189
8196,3274,14,80
8197,7123,1,224
8198,1823,2,232
8199,1925,6,267
8200,9589,5,210
8201,8605,4,106
8202,1553,5,170
8203,5881,11,88
8204,6392,14,89
8205,5534,7,188
8206,5082,9,161
8207,384,8,199
8208,4924,17,137
8209,5674,20,116
8210,1936,17,252
8211,6249,4,84
8212,8744,15,237
8213,4416,13,195
8214,3549,18,125
8215,3302,14,195
8216,2773,9,230
8217,4105,10,111
8218,6936,2,117
8219,1647,14,270
8220,6763,5,145
8221,7455,14,158
8222,6989,18,265
8223,8905,9,50
8224,8225,2,223
8225,5707,18,236
8226,1738,2,107
8227,6508,19,125
8228,7296,19,167
8229,9140,5,214
8230,107,8,156
8231,9604,20,89
8232,3987,19,254
8233,8619,17,231
8234,2480,17,141
8235,1312,3,201
8236,8568,12,61
8237,5573,14,168
8238,9699,2,221
8239,8113,9,86
8240,9653,15,179
8241,7020,9,277
8242,7673,19,89
8243,7798,19,219
8244,5249,16,234
8245,3950,8,72
8246,4808,12,149
8247,5131,9,208
8248,7565,19,218
8249,5993,15,259
8250,1478,19,224
8251,2575,8,257
8252,1981,9,64
8253,4,8,233
8254,3047,2,91
8255,8524,1,125
8256,398,6,283
8257,909,17,141
8258,2663,17,66
8259,3925,12,230
8260,4976,10,184
8261,7192,14,180
8262,506,16,220
8263,9417,3,163
8264,11,16,100
8265,2961,5,183
8266,2954,7,244
8267,1148,12,205
8268,6,19,101
8269,1407,2,108
8270,9051,10,274
8271,7501,4,282
8272,8369,17,206
8273,8377,8,162
8274,8168,19,54
8275,3846,2,208
8276,7008,13,163
8277,1084,16,150
8278,9811,11,224
8279,8633,19,94
8280,8908,7,97
8281,8739,3,269
8282,846,5,114
8283,4793,5,143
8284,6314,13,148
8285,7681,16,95
8286,3982,14,50
8287,5668,13,106
8288,1655,2,278
8289,7528,7,101
8290,3415,16,67
8291,3685,2,275
8292,8750,9,146
8293,4759,2,277
8294,5493,18,172
8295,8529,5,275
8296,5611,7,111
8297,7635,1,263
8298,7513,10,224
8299,253,20,283
8300,5996,7,279
8301,2748,1,200
8302,3896,4,221
8303,826,3,149
8304,7452,17,132
8305,1075,8,160
8306,2922,10,269
8307,2176,17,158
8308,4549,18,244
8309,9723,15,109
8310,1750,10,156
8311,7217,4,157
8312,4197,9,159
8313,2959,10,51
8314,1525,13,196
8315,7706,18,263
8316,2893,5,74
8317,6512,4,156
8318,6535,16,102
8319,3742,4,93
8320,4721,10,264
8321,8414,3,236
8322,7408,3,257
8323,8973,6,165
8324,4438,10,176
8325,5544,7,206
8326,1495,11,84
8327,6634,17,278
8328,9193,5,157
8329,7561,20,84
8330,5045,4,129
8331,667,6,83
8332,4184,2,103
8333,2951,10,118
8334,9146,5,291
8335,1163,3,119
8336,8225,9,290
8337,1209,9,203
8338,449,3,164
8339,1137,6,218
8340,4858,13,247
8341,4385,11,218
8342,1117,14,194
8343,8599,20,75
8344,1385,19,79
8345,4829,5,114
8346,1742,16,223
8347,8745,18,227
8348,2861,6,156
8349,685,11,139
8350,1120,7,296
8351,6608,16,107
8352,9863,1,84
8353,5664,5,288
8354,2588,8,276
8355,2456,10,90
8356,4200,20,279
8357,1249,7,180
8358,7778,14,135
8359,9582,2,138
8360,3637,13,74
8361,4046,8,169
8362,8630,8,161
8363,3030,15,138
8364,5702,3,289
8365,7426,19,174
8366,4623,15,243
8367,3624,20,201
8368,3831,7,150
8369,937,4,128
8370,4129,2,159
8371,8443,15,144
8372,5237,4,184
8373,7609,5,87
8374,8317,1,203
8375,8080,19,236
8376,1305,11,63
8377,7116,7,99
8378,2885,4,143
8379,1289,18,293
8380,978,19,103
8381,5960,13,189
8382,5038,19,203
8383,5774,12,281
8384,3060,12,288
8385,2189,11,132
8386,4647,9,101
8387,2175,7,270
8388,830,9,153
8389,2217,13,252
8390,717,7,245
8391,5497,2,259
8392,1957,4,121
8393,9648,18,252
8394,9390,1,208
8395,8978,7,217
8396,1573,7,143
8397,4544,1,134
8398,7453,4,96
8399,583,13,259
8400,8796,7,53
8401,231,16,290
8402,6554,2,149
8403,4396,2,298
8404,2570,17,264
8405,3774,18,224
8406,9425,3,56
8407,7831,18,96
8408,7764,11,86
8409,633,12,277
8410,4946,2,120
8411,6331,13,150
8412,3872,9,172
8413,6924,5,202
8414,5337,16,114
8415,5278,16,192
8416,9620,13,280
8417,9,20,126
8418,508,20,160
8419,9947,12,157
8420,314,6,232
8421,677,18,179
8422,7832,8,120
8423,5813,6,61
8424,6672,12,212
8425,3461,10,146
8426,150,2,140
8427,2434,8,155
8428,693,2,57
8429,2690,8,141
8430,2498,6,185
8431,7097,2,219
8432,2092,15,229
8433,5724,15,139
8434,4542,19,103
8435,1053,11,250
8436,3150,10,162
8437,1154,12,147
8438,8977,8,84
8439,5944,10,228
8440,9831,12,101
8441,952,3,66
8442,6990,13,79
8443,4294,5,111
8444,1651,6,104
8445,6461,4,219
8446,7857,15,189
8447,5487,11,115
8448,159,16,155
8449,4047,4,261
8450,4033,7,184
8451,6335,10,222
8452,246,7,231
8453,2570,11,207
8454,9222,2,288
8455,2484,16,225
8456,4020,19,166
8457,25,13,171
8458,7403,3,120
8459,826,1,272
8460,3175,14,139
8461,8948,19,98
8462,9923,8,284
8463,9227,14,101
8464,8878,1,65
8465,8613,6,153
8466,7884,14,105
8467,2800,10,273
8468,5558,3,177
8469,2740,6,214
8470,7903,1,78
8471,6380,5,230
8472,2461,11,115
8473,5570,20,79
8474,8555,2,249
8475,183,1,230
8476,1640,9,203
8477,931,13,230
8478,1286,19,133
8479,2008,20,101
8480,5224,7,143
8481,1875,7,196
8482,1303,17,247
8483,9747,3,149
8484,9137,6,116
8485,3469,20,58
8486,7926,14,199
8487,1966,4,134
8488,7612,8,184
8489,4264,18,127
8490,5517,7,62
8491,9363,17,258
8492,6544,3,95
8493,3282,18,97
8494,6055,18,242
8495,5405,5,138
8496,8096,17,182
8497,5301,18,246
8498,4608,1,125
8499,6755,14,246
8500,3341,6,176
8501,7655,10,244
8502,3571,17,164
8503,5959,4,124
8504,4304,14,226
8505,5360,5,239
8506,9005,11,181
8507,1680,9,71
8508,2721,19,191
8509,1125,9,140
8510,5121,2,69
8511,6305,9,154
8512,5253,5,262
8513,9751,11,294
8514,9673,19,88
8515,7606,8,237
8516,7934,7,96
8517,2906,16,53
8518,5181,19,277
8519,8424,9,75
8520,4849,5,91
8521,3635,17,80
8522,6786,10,276
8523,1725,8,296
8524,1210,9,278
8525,1566,7,55
8526,6274,1,217
8527,5299,11,223
8528,204,13,194
8529,1503,2,55
8530,503,3,151
8531,3872,12,56
8532,248,18,198
8533,3514,6,175
8534,9136,15,156
8535,6249,9,200
8536,3927,19,206
8537,8058,10,290
8538,7519,10,192
8539,2180,5,181
8540,1859,11,139
8541,6972,3,243
8542,1429,14,171
8543,3711,3,272
8544,3130,10,269
8545,8009,18,110
8546,1832,18,206
8547,713,14,163
8548,3344,13,273
8549,477,13,108
8550,8081,5,196
8551,1788,19,245
8552,9574,20,258
8553,3575,17,159
8554,1950,18,120
8555,3414,7,123
8556,5646,14,267
8557,6455,8,174
8558,3991,15,182
8559,1575,13,204
8560,4223,6,57
8561,4249,3,272
8562,7823,14,259
8563,9923,3,228
8564,1581,15,242
8565,6546,18,155
8566,5782,3,243
8567,1547,18,166
